Ano;Trimestre;Precio en dolares corrientes;Tipo de cambio;IPC;Precio en soles corrientes;Precio en soles constantes de 2009;Distrito;Superficie ;Numero de habitaciones;Numero de banos;Numero de garajes;Piso de ubicacion;Vista al exterior;Anos de antiguedad
2024;4;50,000;3.76;164.26;187,789;114,322;La Perla;60;1;1;0;0;1;14
2024;4;96,000;3.76;164.26;360,555;219,499;La Victoria;76;2;1;0;0;1;50
2024;4;165,000;3.76;164.26;619,703;377,264;La Victoria;90;4;1;0;0;1;30
2024;4;110,000;3.76;164.26;413,136;251,509;La Victoria;70;2;1;0;0;1;20
2024;4;70,000;3.76;164.26;262,904;160,051;La Victoria;65;2;1;0;0;1;51
2024;4;64,000;3.76;164.26;240,370;146,333;La Victoria;86;2;1;0;0;1;23
2024;4;120,000;3.76;164.26;450,693;274,374;La Victoria;66;3;2;1;0;1;0
2024;4;150,000;3.76;164.26;563,367;342,967;La Victoria;57;1;1;0;0;1;45
2024;4;60,000;3.76;164.26;225,347;137,187;La Victoria;72;2;1;0;0;1;60
2024;4;96,000;3.76;164.26;360,555;219,499;La Victoria;69;2;2;0;0;1;0
2024;4;49,000;3.76;164.26;184,033;112,036;La Victoria;60;2;1;0;0;1;30
2024;4;85,000;3.76;164.26;319,241;194,348;La Victoria;97;1;1;0;0;1;46
2024;4;75,000;3.76;164.26;281,683;171,483;La Victoria;96;2;2;0;0;1;39
2024;4;119,000;3.76;164.26;446,938;272,087;La Victoria;61;2;2;1;0;1;0
2024;4;118,000;3.76;164.26;443,182;269,801;La Victoria;98;3;1;0;0;1;20
2024;4;70,000;3.76;164.26;262,904;160,051;La Victoria;75;3;1;0;0;1;2
2024;4;120,000;3.76;164.26;450,693;274,374;La Victoria;66;3;2;1;0;1;1
2024;4;49,000;3.76;164.26;184,033;112,036;La Victoria;54;1;1;0;2;1;64
2024;4;65,000;3.76;164.26;244,126;148,619;La Victoria;75;2;1;0;0;1;60
2024;4;70,000;3.76;164.26;262,904;160,051;La Victoria;75;1;1;0;0;1;45
2024;4;105,000;3.76;164.26;394,357;240,077;La Victoria;73;3;2;0;0;1;1
2024;4;104,000;3.76;164.26;390,601;237,790;La Victoria;54;2;2;0;0;1;0
2024;4;165,000;3.76;164.26;619,703;377,264;La Victoria;75;3;1;0;0;1;70
2024;4;115,114;3.76;164.26;432,344;263,203;La Victoria;48;2;1;1;0;1;2
2024;4;125,000;3.76;164.26;469,472;285,806;La Victoria;109;2;2;0;4;1;25
2024;4;79,000;3.76;164.26;296,707;180,629;La Victoria;80;2;1;0;3;1;20
2024;4;145,000;3.76;164.26;544,588;331,535;La Victoria;81;3;2;1;0;1;2
2024;4;153,627;3.76;164.26;576,989;351,260;La Victoria;77;3;2;0;0;1;0
2024;4;50,000;3.76;164.26;187,789;114,322;La Victoria;49;2;1;0;0;1;48
2024;4;130,000;3.76;164.26;488,251;297,238;La Victoria;115;3;1;0;0;1;15
2024;4;129,856;3.76;164.26;487,712;296,910;La Victoria;76;3;2;1;0;1;4
2024;4;100,000;3.76;164.26;375,578;228,645;La Victoria;89;2;1;0;0;1;22
2024;4;165,000;3.76;164.26;619,703;377,264;La Victoria;117;3;2;0;0;1;8
2024;4;86,000;3.76;164.26;322,997;196,634;La Victoria;103;3;2;0;0;1;61
2024;4;96,000;3.76;164.26;360,555;219,499;La Victoria;64;3;2;0;0;1;3
2024;4;185,000;3.76;164.26;694,819;422,993;La Victoria;132;4;4;1;0;1;22
2024;4;99,000;3.76;164.26;371,822;226,358;La Victoria;81;3;1;1;0;1;43
2024;4;130,000;3.76;164.26;488,251;297,238;La Victoria;109;2;2;0;0;1;9
2024;4;138,000;3.76;164.26;518,297;315,530;La Victoria;139;2;1;1;0;1;17
2024;4;180,000;3.76;164.26;676,040;411,560;Lince;75;2;2;1;0;1;4
2024;4;94,576;3.76;164.26;355,207;216,243;Lince;52;2;2;1;0;1;7
2024;4;133,206;3.76;164.26;500,291;304,568;Lince;65;2;2;1;0;1;3
2024;4;130,000;3.76;164.26;488,251;297,238;Lince;82;3;1;0;0;1;0
2024;4;80,000;3.76;164.26;300,462;182,916;Lince;55;2;1;0;0;1;29
2024;4;154,450;3.76;164.26;580,080;353,142;Lince;75;3;2;1;0;1;0
2024;4;206,950;3.76;164.26;777,258;473,180;Lince;70;3;2;1;0;1;0
2024;4;305,000;3.76;164.26;1,145,512;697,366;Lince;127;3;1;1;0;1;0
2024;4;150,000;3.76;164.26;563,367;342,967;Lince;57;2;2;0;0;1;0
2024;4;257,000;3.76;164.26;965,235;587,617;Lince;95;3;1;1;0;1;0
2024;4;126,000;3.76;164.26;473,228;288,092;Lince;70;3;2;0;0;1;30
2024;4;168,000;3.76;164.26;630,971;384,123;Lince;74;3;1;1;0;1;0
2024;4;274,502;3.76;164.26;1,030,969;627,634;Lince;117;4;1;0;0;1;0
2024;4;137,924;3.76;164.26;518,013;315,356;Lince;78;3;2;0;0;1;0
2024;4;109,900;3.76;164.26;412,760;251,280;Lince;46;1;1;1;0;1;1
2024;4;155,000;3.76;164.26;582,146;354,399;Lince;73;3;2;1;0;1;2
2024;4;136,000;3.76;164.26;510,786;310,957;Lince;110;3;2;1;0;1;70
2024;4;150,000;3.76;164.26;563,367;342,967;Lince;65;2;2;1;0;1;4
2024;4;200,000;3.76;164.26;751,156;457,289;Lince;118;2;2;1;0;1;10
2024;4;85,000;3.76;164.26;319,241;194,348;Lince;101;3;1;0;0;1;50
2024;4;134,556;3.76;164.26;505,364;307,656;Lince;71;3;2;0;0;1;0
2024;4;95,000;3.76;164.26;356,799;217,212;Lince;64;2;2;0;0;1;4
2024;4;122,000;3.76;164.26;458,205;278,946;Lince;70;2;2;1;0;1;8
2024;4;195,000;3.76;164.26;732,377;445,857;Lince;75;2;2;1;0;1;5
2024;4;96,000;3.76;164.26;360,555;219,499;Lince;50;1;1;0;0;1;0
2024;4;180,000;3.76;164.26;676,040;411,560;Lince;130;4;2;0;0;1;46
2024;4;119,885;3.76;164.26;450,262;274,111;Lince;62;3;2;0;0;1;0
2024;4;125,000;3.76;164.26;469,472;285,806;Lince;66;3;2;0;0;1;0
2024;4;104,000;3.76;164.26;390,601;237,790;Lince;57;2;2;1;0;1;0
2024;4;130,000;3.76;164.26;488,251;297,238;Lince;72;3;1;1;0;1;0
2024;4;95,000;3.76;164.26;356,799;217,212;Lince;52;2;2;1;0;1;0
2024;4;111,893;3.76;164.26;420,245;255,837;Lince;59;2;2;0;0;1;0
2024;4;70,000;3.76;164.26;262,904;160,051;Lince;58;1;1;0;0;1;20
2024;4;210,199;3.76;164.26;789,460;480,608;Lince;92;3;2;1;0;1;7
2024;4;125,000;3.76;164.26;469,472;285,806;Lince;48;1;1;1;0;1;12
2024;4;165,000;3.76;164.26;619,703;377,264;Lince;89;4;3;1;0;1;10
2024;4;92,000;3.76;164.26;345,532;210,353;Lince;83;2;2;0;0;1;50
2024;4;265,000;3.76;164.26;995,281;605,908;Lince;107;3;1;1;0;1;12
2024;4;85,000;3.76;164.26;319,241;194,348;Lince;80;3;1;0;0;1;22
2024;4;114,000;3.76;164.26;428,159;260,655;Lince;48;1;1;1;0;1;3
2024;4;96,000;3.76;164.26;360,555;219,499;Lince;86;3;1;0;0;1;20
2024;4;98,868;3.76;164.26;371,326;226,056;Lince;50;1;1;2;0;1;6
2024;4;163,000;3.76;164.26;612,192;372,691;Lince;79;3;2;1;0;1;0
2024;4;125,000;3.76;164.26;469,472;285,806;Lince;80;2;1;0;0;1;55
2024;4;95,000;3.76;164.26;356,799;217,212;Lince;46;1;1;0;0;1;2
2024;4;154,000;3.76;164.26;578,390;352,113;Lince;86;3;3;0;0;1;14
2024;4;82,000;3.76;164.26;307,974;187,489;Lince;49;2;1;0;0;1;10
2024;4;205,000;3.76;164.26;769,935;468,722;Lince;92;3;2;1;2;1;7
2024;4;113,000;3.76;164.26;424,403;258,368;Lince;88;2;1;0;0;1;52
2024;4;120,000;3.76;164.26;450,693;274,374;Lince;60;2;1;1;3;1;25
2024;4;165,000;3.76;164.26;619,703;377,264;Lince;130;3;3;0;0;1;0
2024;4;165,000;3.76;164.26;619,703;377,264;Lince;74;3;2;1;0;1;3
2024;4;144,562;3.76;164.26;542,943;330,533;Lince;84;3;2;1;0;1;7
2024;4;170,000;3.76;164.26;638,482;388,696;Lince;69;2;2;0;0;1;4
2024;4;89,500;3.76;164.26;336,142;204,637;Lince;68;3;2;0;0;1;24
2024;4;115,000;3.76;164.26;431,915;262,941;Lince;65;2;2;0;0;1;0
2024;4;131,538;3.76;164.26;494,027;300,754;Lince;77;3;2;1;0;1;0
2024;4;160,000;3.76;164.26;600,925;365,831;Lince;115;5;3;0;12;1;8
2024;4;80,000;3.76;164.26;300,462;182,916;Lince;55;2;1;0;0;1;29
2024;4;120,000;3.76;164.26;450,693;274,374;Lince;74;3;2;1;0;1;10
2024;4;130,000;3.76;164.26;488,251;297,238;Lince;65;2;2;1;0;1;8
2024;4;120,000;3.76;164.26;450,693;274,374;Lince;73;2;2;0;0;1;3
2024;4;85,000;3.76;164.26;319,241;194,348;Lince;80;3;1;0;6;1;22
2024;4;154,900;3.76;164.26;581,770;354,171;Lince;90;3;2;0;3;1;10
2024;4;149,000;3.76;164.26;559,611;340,681;Lince;92;2;2;1;0;1;8
2024;4;117,900;3.76;164.26;442,806;269,572;Lince;85;2;2;0;0;1;5
2024;4;120,000;3.76;164.26;450,693;274,374;Lince;89;3;2;1;0;1;23
2024;4;184,500;3.76;164.26;692,941;421,849;Lince;78;3;2;2;0;1;2
2024;4;175,000;3.76;164.26;657,261;400,128;Lince;82;2;2;1;5;1;9
2024;4;89,900;3.76;164.26;337,644;205,552;Lince;64;2;2;0;7;1;4
2024;4;98,900;3.76;164.26;371,446;226,130;Lince;89;3;2;0;0;1;35
2024;4;224,672;3.76;164.26;843,817;513,699;Lince;126;3;3;1;0;1;3
2024;4;125,000;3.76;164.26;469,472;285,806;Lince;107;3;2;0;0;1;55
2024;4;180,000;3.76;164.26;676,040;411,560;Lince;88;3;2;1;0;1;3
2024;4;115,000;3.76;164.26;431,915;262,941;Lince;80;2;1;0;0;1;55
2024;4;106,000;3.76;164.26;398,113;242,363;Lince;54;1;1;1;0;1;24
2024;4;115,000;3.76;164.26;431,915;262,941;Lince;90;3;2;0;0;1;0
2024;4;148,000;3.76;164.26;555,855;338,394;Lince;86;3;2;0;6;1;17
2024;4;179,000;3.76;164.26;672,284;409,274;Lince;114;2;2;0;0;1;9
2024;4;125,000;3.76;164.26;469,472;285,806;Lince;104;4;1;0;0;1;50
2024;4;108,000;3.76;164.26;405,624;246,936;Lince;79;2;1;0;0;1;40
2024;4;140,000;3.76;164.26;525,809;320,103;Lince;64;2;2;1;0;1;3
2024;4;180,000;3.76;164.26;676,040;411,560;Lince;82;2;1;1;0;1;10
2024;4;115,000;3.76;164.26;431,915;262,941;Lince;72;3;2;0;0;1;10
2024;4;155,000;3.76;164.26;582,146;354,399;Lince;93;3;2;1;0;1;6
2024;4;285,000;3.76;164.26;1,070,397;651,637;Lince;122;3;1;2;0;1;10
2024;4;80,000;3.76;164.26;300,462;182,916;Lince;55;2;1;0;0;1;29
2024;4;105,000;3.76;164.26;394,357;240,077;Lince;75;2;2;0;0;1;50
2024;4;227,200;3.76;164.26;853,313;519,481;Lince;126;3;3;1;0;1;4
2024;4;150,000;3.76;164.26;563,367;342,967;Lince;112;4;2;0;0;1;40
2024;4;167,608;3.76;164.26;629,500;383,228;Lince;74;3;2;1;0;1;0
2024;4;160,406;3.76;164.26;602,450;366,760;Lince;76;3;2;1;0;1;0
2024;4;120,000;3.76;164.26;450,693;274,374;Lince;80;2;2;0;0;1;30
2024;4;125,000;3.76;164.26;469,472;285,806;Lince;68;3;2;1;0;1;3
2024;4;95,000;3.76;164.26;356,799;217,212;Lince;52;2;2;1;0;1;0
2024;4;118,000;3.76;164.26;443,182;269,801;Lince;90;2;1;0;0;1;0
2024;4;179,900;3.76;164.26;675,665;411,332;Lince;133;4;2;1;0;1;60
2024;4;73,000;3.76;164.26;274,172;166,911;Lince;83;3;2;0;0;1;65
2024;4;106,000;3.76;164.26;398,113;242,363;Lince;76;2;2;0;0;1;0
2024;4;114,410;3.76;164.26;429,699;261,592;Lince;69;2;2;1;0;1;0
2024;4;102,000;3.76;164.26;383,089;233,218;Lince;46;1;1;1;0;1;5
2024;4;66,000;3.76;164.26;247,881;150,905;Los Olivos;58;2;1;0;0;1;5
2024;4;60,000;3.76;164.26;225,347;137,187;Los Olivos;45;1;1;0;0;1;0
2024;4;72,000;3.76;164.26;270,416;164,624;Los Olivos;75;3;2;0;0;1;13
2024;4;105,000;3.76;164.26;394,357;240,077;Los Olivos;114;3;2;0;0;1;0
2024;4;75,000;3.76;164.26;281,683;171,483;Los Olivos;113;2;1;0;0;1;12
2024;4;80,000;3.76;164.26;300,462;182,916;Los Olivos;100;3;2;0;0;1;0
2024;4;100,000;3.76;164.26;375,578;228,645;Los Olivos;113;3;2;0;0;1;3
2024;4;57,000;3.76;164.26;214,079;130,327;Los Olivos;80;3;1;0;0;1;3
2024;4;95,000;3.76;164.26;356,799;217,212;Los Olivos;106;3;1;0;0;1;0
2024;4;118,000;3.76;164.26;443,182;269,801;Los Olivos;62;3;2;0;0;1;0
2024;4;83,000;3.76;164.26;311,730;189,775;Los Olivos;120;5;5;0;0;1;8
2024;4;88,000;3.76;164.26;330,509;201,207;Los Olivos;103;3;1;0;0;1;0
2024;4;105,000;3.76;164.26;394,357;240,077;Los Olivos;90;3;2;0;0;1;12
2024;4;139,000;3.76;164.26;522,053;317,816;Los Olivos;131;4;1;0;0;1;1
2024;4;125,000;3.76;164.26;469,472;285,806;Los Olivos;96;3;2;0;0;1;7
2024;4;70,000;3.76;164.26;262,904;160,051;Los Olivos;93;3;2;0;0;1;9
2024;4;115,000;3.76;164.26;431,915;262,941;Los Olivos;116;2;2;0;0;1;4
2024;4;85,000;3.76;164.26;319,241;194,348;Los Olivos;93;3;1;0;0;1;27
2024;4;93,900;3.76;164.26;352,668;214,697;Los Olivos;93;2;2;0;0;1;14
2024;4;120,000;3.76;164.26;450,693;274,374;Los Olivos;133;3;2;1;0;1;25
2024;4;81,500;3.76;164.26;306,096;186,345;Los Olivos;94;3;3;0;0;1;10
2024;4;80,000;3.76;164.26;300,462;182,916;Los Olivos;99;3;2;0;0;1;0
2024;4;85,000;3.76;164.26;319,241;194,348;Los Olivos;78;3;2;0;0;1;22
2024;4;80,000;3.76;164.26;300,462;182,916;Los Olivos;80;3;1;0;0;1;15
2024;4;88,000;3.76;164.26;330,509;201,207;Los Olivos;110;3;2;1;1;1;38
2024;4;84,682;3.76;164.26;318,046;193,621;Los Olivos;70;2;2;0;0;1;0
2024;4;60,000;3.76;164.26;225,347;137,187;Los Olivos;74;2;1;0;0;1;12
2024;4;99,000;3.76;164.26;371,822;226,358;Los Olivos;83;3;2;0;0;1;3
2024;4;78,000;3.76;164.26;292,951;178,343;Los Olivos;75;3;1;0;5;1;0
2024;4;55,000;3.76;164.26;206,568;125,755;Los Olivos;120;4;2;0;0;1;12
2024;4;70,000;3.76;164.26;262,904;160,051;Los Olivos;69;2;1;0;5;1;10
2024;4;120,000;3.76;164.26;450,693;274,374;Los Olivos;133;3;2;1;0;1;25
2024;4;135,000;3.76;164.26;507,030;308,670;Los Olivos;123;3;1;0;0;1;30
2024;4;145,000;3.76;164.26;544,588;331,535;Los Olivos;109;3;3;0;0;1;1
2024;4;95,000;3.76;164.26;356,799;217,212;Los Olivos;90;3;2;0;2;1;12
2024;4;138,000;3.76;164.26;518,297;315,530;Los Olivos;112;3;2;0;2;1;3
2024;4;70,000;3.76;164.26;262,904;160,051;Los Olivos;72;2;2;0;0;1;4
2024;4;165,000;3.76;164.26;619,703;377,264;Los Olivos;137;2;2;0;0;1;2
2024;4;100,000;3.76;164.26;375,578;228,645;Los Olivos;99;2;2;1;0;1;28
2024;4;95,000;3.76;164.26;356,799;217,212;Los Olivos;110;4;2;0;0;1;0
2024;4;53,000;3.76;164.26;199,056;121,182;Los Olivos;55;2;2;0;0;1;5
2024;4;120,000;3.76;164.26;450,693;274,374;Los Olivos;94;3;1;0;0;1;30
2024;4;71,000;3.76;164.26;266,660;162,338;Los Olivos;74;3;2;0;3;1;10
2024;4;78,000;3.76;164.26;292,951;178,343;Los Olivos;78;3;2;0;0;1;22
2024;4;96,000;3.76;164.26;360,555;219,499;Los Olivos;78;3;2;1;2;1;9
2024;4;115,000;3.76;164.26;431,915;262,941;Los Olivos;118;4;2;0;0;1;4
2024;4;70,000;3.76;164.26;262,904;160,051;Los Olivos;85;2;1;1;0;1;38
2024;4;70,000;3.76;164.26;262,904;160,051;Los Olivos;82;3;2;0;4;1;9
2024;4;74,097;3.76;164.26;278,292;169,419;Los Olivos;81;3;3;0;0;1;16
2024;4;63,511;3.76;164.26;238,535;145,215;Los Olivos;78;3;2;0;0;1;10
2024;4;105,000;3.76;164.26;394,357;240,077;Los Olivos;114;3;2;0;0;1;2
2024;4;150,000;3.76;164.26;563,367;342,967;Los Olivos;114;3;2;0;0;1;0
2024;4;59,000;3.76;164.26;221,591;134,900;Los Olivos;81;3;1;0;0;1;15
2024;4;75,000;3.76;164.26;281,683;171,483;Los Olivos;66;2;2;0;0;1;13
2024;4;82,000;3.76;164.26;307,974;187,489;Los Olivos;107;5;2;0;0;1;16
2024;4;54,000;3.76;164.26;202,812;123,468;Los Olivos;60;2;1;0;0;1;14
2024;4;75,000;3.76;164.26;281,683;171,483;Los Olivos;80;3;1;0;0;1;25
2024;4;50,000;3.76;164.26;187,789;114,322;Los Olivos;56;3;1;1;0;1;15
2024;4;150,000;3.76;164.26;563,367;342,967;Los Olivos;123;3;1;0;0;1;49
2024;4;149,900;3.76;164.26;562,991;342,738;Los Olivos;101;3;2;0;0;1;6
2024;4;80,000;3.76;164.26;300,462;182,916;Los Olivos;92;3;2;0;0;1;0
2024;4;105,000;3.76;164.26;394,357;240,077;Los Olivos;113;3;2;0;0;1;3
2024;4;87,500;3.76;164.26;328,631;200,064;Los Olivos;94;3;1;0;0;1;10
2024;4;120,000;3.76;164.26;450,693;274,374;Los Olivos;102;3;2;1;0;1;10
2024;4;112,000;3.76;164.26;420,647;256,082;Los Olivos;106;5;2;0;0;1;25
2024;4;149,999;3.76;164.26;563,363;342,965;Magdalena;89;3;1;1;0;1;16
2024;4;95,000;3.76;164.26;356,799;217,212;Magdalena;71;2;2;0;0;1;10
2024;4;136,000;3.76;164.26;510,786;310,957;Magdalena;56;2;2;0;0;1;2
2024;4;149,000;3.76;164.26;559,611;340,681;Magdalena;77;2;2;1;0;1;3
2024;4;200,000;3.76;164.26;751,156;457,289;Magdalena;94;3;1;1;0;1;1
2024;4;105,000;3.76;164.26;394,357;240,077;Magdalena;49;1;1;1;0;1;3
2024;4;155,000;3.76;164.26;582,146;354,399;Magdalena;79;3;2;1;0;1;2
2024;4;132,000;3.76;164.26;495,763;301,811;Magdalena;78;3;1;1;0;1;8
2024;4;118,000;3.76;164.26;443,182;269,801;Magdalena;80;3;2;0;0;1;8
2024;4;189,000;3.76;164.26;709,842;432,138;Magdalena;88;3;2;1;0;1;3
2024;4;110,000;3.76;164.26;413,136;251,509;Magdalena;80;2;2;0;0;1;20
2024;4;105,000;3.76;164.26;394,357;240,077;Magdalena;76;3;2;1;0;1;9
2024;4;115,889;3.76;164.26;435,254;264,974;Magdalena;79;3;2;1;0;1;0
2024;4;139,000;3.76;164.26;522,053;317,816;Magdalena;91;3;2;0;0;1;3
2024;4;215,000;3.76;164.26;807,492;491,586;Magdalena;120;3;4;0;0;1;8
2024;4;180,000;3.76;164.26;676,040;411,560;Magdalena;81;3;2;0;0;1;0
2024;4;198,000;3.76;164.26;743,644;452,716;Magdalena;115;3;3;1;0;1;8
2024;4;176,000;3.76;164.26;661,017;402,415;Magdalena;88;3;2;1;0;1;6
2024;4;85,000;3.76;164.26;319,241;194,348;Magdalena;74;3;2;0;0;1;20
2024;4;165,000;3.76;164.26;619,703;377,264;Magdalena;81;3;2;1;0;1;6
2024;4;168,000;3.76;164.26;630,971;384,123;Magdalena;107;3;2;1;0;1;12
2024;4;120,000;3.76;164.26;450,693;274,374;Magdalena;84;3;2;0;0;1;20
2024;4;109,000;3.76;164.26;409,380;249,223;Magdalena;57;2;1;1;0;1;17
2024;4;110,000;3.76;164.26;413,136;251,509;Magdalena;62;2;2;1;0;1;3
2024;4;190,000;3.76;164.26;713,598;434,425;Magdalena;89;3;1;2;0;1;3
2024;4;162,000;3.76;164.26;608,436;370,404;Magdalena;90;2;1;0;0;1;55
2024;4;174,500;3.76;164.26;655,383;398,985;Magdalena;90;3;1;1;0;1;0
2024;4;140,000;3.76;164.26;525,809;320,103;Magdalena;82;3;1;1;0;1;21
2024;4;188,000;3.76;164.26;706,086;429,852;Magdalena;110;3;1;1;0;1;10
2024;4;143,000;3.76;164.26;537,076;326,962;Magdalena;96;3;1;0;0;1;8
2024;4;138,188;3.76;164.26;519,002;315,959;Magdalena;80;3;2;1;0;1;0
2024;4;165,000;3.76;164.26;619,703;377,264;Magdalena;78;2;2;1;0;1;0
2024;4;165,000;3.76;164.26;619,703;377,264;Magdalena;86;2;1;1;0;1;5
2024;4;122,666;3.76;164.26;460,706;280,469;Magdalena;59;2;2;1;0;1;0
2024;4;180,000;3.76;164.26;676,040;411,560;Magdalena;99;3;3;1;0;1;8
2024;4;200,000;3.76;164.26;751,156;457,289;Magdalena;112;3;1;1;0;1;10
2024;4;218,000;3.76;164.26;818,760;498,445;Magdalena;120;3;3;2;0;1;11
2024;4;249,000;3.76;164.26;935,189;569,325;Magdalena;122;3;3;1;0;1;1
2024;4;128,000;3.76;164.26;480,740;292,665;Magdalena;77;3;2;1;0;1;9
2024;4;165,000;3.76;164.26;619,703;377,264;Magdalena;85;2;1;1;0;1;5
2024;4;191,000;3.76;164.26;717,354;436,711;Magdalena;125;3;3;0;0;1;13
2024;4;210,000;3.76;164.26;788,713;480,154;Magdalena;93;3;3;1;0;1;3
2024;4;120,000;3.76;164.26;450,693;274,374;Magdalena;78;3;1;0;0;1;9
2024;4;180,000;3.76;164.26;676,040;411,560;Magdalena;63;2;3;1;0;1;4
2024;4;153,000;3.76;164.26;574,634;349,826;Magdalena;93;3;2;1;0;1;8
2024;4;135,000;3.76;164.26;507,030;308,670;Magdalena;70;2;2;1;0;1;12
2024;4;220,000;3.76;164.26;826,271;503,018;Magdalena;100;3;3;1;0;1;5
2024;4;115,000;3.76;164.26;431,915;262,941;Magdalena;82;3;2;0;0;1;10
2024;4;115,000;3.76;164.26;431,915;262,941;Magdalena;75;3;2;0;0;1;15
2024;4;75,000;3.76;164.26;281,683;171,483;Magdalena;46;2;1;0;0;1;15
2024;4;205,000;3.76;164.26;769,935;468,722;Magdalena;110;3;1;1;0;1;15
2024;4;172,000;3.76;164.26;645,994;393,269;Magdalena;90;3;2;1;0;1;5
2024;4;154,500;3.76;164.26;580,268;353,256;Magdalena;100;3;3;1;0;1;14
2024;4;105,000;3.76;164.26;394,357;240,077;Magdalena;75;3;2;0;0;1;16
2024;4;320,000;3.76;164.26;1,201,849;731,663;Magdalena;138;2;3;2;0;1;4
2024;4;120,000;3.76;164.26;450,693;274,374;Magdalena;80;3;2;1;0;1;10
2024;4;108,000;3.76;164.26;405,624;246,936;Magdalena;76;3;2;0;0;1;9
2024;4;176,000;3.76;164.26;661,017;402,415;Magdalena;91;3;2;1;0;1;17
2024;4;83,000;3.76;164.26;311,730;189,775;Magdalena;47;2;1;0;0;1;5
2024;4;132,000;3.76;164.26;495,763;301,811;Magdalena;78;3;2;1;0;1;8
2024;4;125,000;3.76;164.26;469,472;285,806;Magdalena;84;3;2;1;0;1;15
2024;4;91,500;3.76;164.26;343,654;209,210;Magdalena;70;3;2;0;0;1;17
2024;4;148,000;3.76;164.26;555,855;338,394;Magdalena;93;3;3;1;10;1;13
2024;4;85,000;3.76;164.26;319,241;194,348;Magdalena;74;3;2;0;0;1;20
2024;4;165,000;3.76;164.26;619,703;377,264;Magdalena;97;3;2;2;6;1;15
2024;4;133,000;3.76;164.26;499,519;304,097;Magdalena;72;2;2;1;0;1;8
2024;4;144,000;3.76;164.26;540,832;329,248;Magdalena;77;3;2;1;0;1;18
2024;4;153,486;3.76;164.26;576,459;350,937;Magdalena;84;3;2;1;0;1;4
2024;4;116,397;3.76;164.26;437,161;266,136;Magdalena;84;3;2;1;0;1;7
2024;4;145,000;3.76;164.26;544,588;331,535;Magdalena;88;3;2;1;0;1;7
2024;4;110,000;3.76;164.26;413,136;251,509;Magdalena;65;2;2;1;4;1;8
2024;4;165,000;3.76;164.26;619,703;377,264;Magdalena;88;3;2;1;0;1;6
2024;4;91,891;3.76;164.26;345,122;210,104;Magdalena;52;1;1;1;0;1;0
2024;4;65,000;3.76;164.26;244,126;148,619;Magdalena;45;1;1;0;0;1;15
2024;4;97,000;3.76;164.26;364,311;221,785;Magdalena;68;1;1;1;0;1;4
2024;4;138,900;3.76;164.26;521,678;317,587;Magdalena;77;2;2;1;0;1;4
2024;4;160,000;3.76;164.26;600,925;365,831;Magdalena;85;2;1;1;0;1;5
2024;4;139,999;3.76;164.26;525,805;320,100;Magdalena;89;3;3;1;0;1;18
2024;4;146,000;3.76;164.26;548,344;333,821;Magdalena;100;3;2;1;0;1;10
2024;4;189,000;3.76;164.26;709,842;432,138;Magdalena;100;3;2;0;0;1;5
2024;4;134,900;3.76;164.26;506,655;308,442;Magdalena;90;3;2;1;0;1;3
2024;4;108,000;3.76;164.26;405,624;246,936;Magdalena;82;3;2;1;0;1;20
2024;4;98,000;3.76;164.26;368,066;224,072;Magdalena;70;3;2;1;0;1;15
2024;4;125,000;3.76;164.26;469,472;285,806;Magdalena;73;3;2;1;0;1;4
2024;4;93,000;3.76;164.26;349,287;212,640;Magdalena;62;2;2;0;0;1;7
2024;4;149,000;3.76;164.26;559,611;340,681;Magdalena;98;4;2;1;0;1;19
2024;4;140,000;3.76;164.26;525,809;320,103;Magdalena;82;3;2;1;0;1;12
2024;4;112,000;3.76;164.26;420,647;256,082;Magdalena;89;3;2;0;0;1;9
2024;4;98,000;3.76;164.26;368,066;224,072;Magdalena;60;3;2;0;0;1;0
2024;4;175,000;3.76;164.26;657,261;400,128;Magdalena;96;3;2;1;0;1;10
2024;4;101,883;3.76;164.26;382,649;232,950;Magdalena;59;1;1;1;0;1;0
2024;4;164,000;3.76;164.26;615,948;374,977;Magdalena;81;3;2;1;0;1;7
2024;4;109,100;3.76;164.26;409,755;249,451;Magdalena;76;3;2;0;0;1;10
2024;4;215,000;3.76;164.26;807,492;491,586;Magdalena;73;3;2;1;0;1;19
2024;4;189,000;3.76;164.26;709,842;432,138;Magdalena;130;3;1;2;0;1;11
2024;4;235,000;3.76;164.26;882,608;537,315;Magdalena;114;2;1;1;0;1;17
2024;4;168,000;3.76;164.26;630,971;384,123;Magdalena;80;3;2;1;7;1;2
2024;4;117,000;3.76;164.26;439,426;267,514;Magdalena;76;3;2;1;0;1;9
2024;4;210,000;3.76;164.26;788,713;480,154;Magdalena;94;3;2;1;0;1;12
2024;4;185,000;3.76;164.26;694,819;422,993;Magdalena;92;3;2;2;7;1;6
2024;4;111,145;3.76;164.26;417,436;254,127;Magdalena;88;4;2;0;0;1;15
2024;4;146,000;3.76;164.26;548,344;333,821;Magdalena;70;3;2;1;0;1;3
2024;4;125,000;3.76;164.26;469,472;285,806;Magdalena;84;3;2;0;0;1;11
2024;4;165,000;3.76;164.26;619,703;377,264;Magdalena;93;3;2;0;0;1;17
2024;4;195,000;3.76;164.26;732,377;445,857;Magdalena;112;3;2;1;0;1;10
2024;4;122,400;3.76;164.26;459,707;279,861;Magdalena;63;2;2;1;0;1;3
